timestamp,Open,High,Low,Close
2022-02-05 10:00:00,3027.7264,3036.0523,3010.0309,3027.657
2022-02-05 11:00:00,3027.5304,3031.6808,3005.4415,3015.4005
2022-02-05 12:00:00,3015.3858,3023.9702,3001.3762,3008.1004
2022-02-05 13:00:00,3007.8579,3031.1025,3005.2443,3025.4875
2022-02-05 14:00:00,3025.3967,3043.4299,3010.3772,3022.6834
2022-02-05 15:00:00,3022.8808,3061.9673,3008.0064,3053.0786
2022-02-05 16:00:00,3052.8741,3057.1952,3000.1726,3000.1726
2022-02-05 17:00:00,3000.0616,3023.8779,2963.3915,3014.7251
2022-02-05 18:00:00,3014.7366,3025.1777,3008.3708,3017.5149
2022-02-05 19:00:00,3017.5282,3022.9273,3005.7652,3012.058
2022-02-05 20:00:00,3011.9994,3020.6128,2995.2787,3015.302
2022-02-05 21:00:00,3015.3366,3032.2656,3012.9762,3027.1314
2022-02-05 22:00:00,3026.9962,3037.6499,3016.8985,3020.8383
2022-02-05 23:00:00,3020.7881,3024.6584,3009.934,3015.8357
2022-02-06 00:00:00,3015.8305,3031.2354,3012.7085,3028.75
2022-02-06 01:00:00,3028.6755,3035.3116,3022.5593,3030.7551
2022-02-06 02:00:00,3030.7131,3033.1219,3017.4561,3024.8396
2022-02-06 03:00:00,3024.7775,3027.2101,3010.3,3011.2634
2022-02-06 04:00:00,3011.2627,3019.3396,2991.2439,3018.7321
2022-02-06 05:00:00,3018.7317,3023.3565,3012.2983,3022.0351
2022-02-06 06:00:00,3022.1283,3022.2953,2999.5756,3004.4182
2022-02-06 07:00:00,3004.4302,3019.4531,2996.3352,3013.6829
2022-02-06 08:00:00,3013.6821,3015.4248,2999.9496,3014.1651
2022-02-06 09:00:00,3014.136,3020.8357,3011.9643,3020.4814
2022-02-06 10:00:00,3020.4773,3023.9193,3003.5354,3008.75
2022-02-06 11:00:00,3008.8449,3014.4491,2999.9357,3007.0993
2022-02-06 12:00:00,3007.2185,3017.7872,3002.1877,3007.6349
2022-02-06 13:00:00,3008.0166,3021.0516,3002.9665,3015.45
2022-02-06 14:00:00,3015.45,3045.3421,2973.9726,2979.1034
2022-02-06 15:00:00,2979.2032,2997.4514,2953.8397,2991.5924
2022-02-06 16:00:00,2991.562,3006.5703,2979.8445,3005.3301
2022-02-06 17:00:00,3005.316,3011.4755,2997.1127,3002.6499
2022-02-06 18:00:00,3002.6499,3006.9066,2981.0012,2986.6972
2022-02-06 19:00:00,2986.7218,3003.9105,2984.9358,3002.8258
2022-02-06 20:00:00,3002.8962,3003.9118,2976.5089,2986.6642
2022-02-06 21:00:00,2986.6661,3003.5585,2981.9505,2996.3079
2022-02-06 22:00:00,2996.3069,3003.0335,2985.2262,2989.9215
2022-02-06 23:00:00,2989.95,3075.3549,2985.1349,3057.7438
2022-02-07 00:00:00,3057.7908,3063.7986,2994.8012,3011.2908
2022-02-07 01:00:00,3011.2261,3032.8349,2998.1671,3020.198
2022-02-07 02:00:00,3020.196,3059.9966,3020.196,3036.5481
2022-02-07 03:00:00,3036.5527,3076.3599,3035.9587,3073.2598
2022-02-07 04:00:00,3073.2171,3089.3362,3057.7974,3087.1061
2022-02-07 05:00:00,3087.7926,3110.6292,3082.835,3093.6159
2022-02-07 06:00:00,3093.5724,3106.8842,3081.7473,3091.8603
2022-02-07 07:00:00,3091.8639,3095.7592,3070.6861,3080.75
2022-02-07 08:00:00,3081.4478,3087.4427,3067.5151,3074.0021
2022-02-07 09:00:00,3075.984,3079.9819,3051.0435,3070.3316
2022-02-07 10:00:00,3070.692,3075.9317,3062.4231,3070.0088
2022-02-07 12:00:00,3065.0249,3086.2432,3056.066,3075.5364
2022-02-07 13:00:00,3075.4277,3094.5826,3071.6074,3091.4964
2022-02-07 14:00:00,3091.5461,3127.9616,3085.7687,3124.4008
2022-02-07 15:00:00,3124.5558,3127.3666,3096.2784,3126.8636
2022-02-07 16:00:00,3126.1514,3149.7654,3108.8611,3131.7264
2022-02-07 17:00:00,3132.6799,3149.33,3117.5489,3146.4386
2022-02-07 18:00:00,3145.846,3177.3265,3141.1266,3166.2443
2022-02-07 19:00:00,3166.7645,3188.45,3159.7947,3167.4018
2022-02-07 20:00:00,3167.2681,3186.7897,3136.2745,3155.8103
2022-02-07 21:00:00,3156.3309,3162.1038,3131.3302,3149.6141
2022-02-07 22:00:00,3149.6287,3158.7425,3145.5075,3152.7605
2022-02-07 23:00:00,3152.814,3161.6334,3138.1934,3141.8401
2022-02-08 00:00:00,3141.8403,3155.2714,3114.8689,3128.8598
2022-02-08 01:00:00,3128.8776,3144.7755,3128.0429,3142.7498
2022-02-08 02:00:00,3152.6404,3157.6367,3137.8855,3141.0019
2022-02-08 03:00:00,3141.1519,3150.4548,3130.6564,3148.8037
2022-02-08 04:00:00,3148.7408,3166.2074,3144.1235,3165.1068
2022-02-08 05:00:00,3165.509,3196.848,3159.245,3188.2877
2022-02-08 06:00:00,3187.7817,3232.4964,3171.6255,3186.242
2022-02-08 07:00:00,3185.517,3186.232,3166.2162,3176.8527
2022-02-08 08:00:00,3176.7965,3180.9808,3104.3865,3111.8282
2022-02-08 09:00:00,3110.8716,3118.1496,3078.8777,3094.9361
2022-02-08 10:00:00,3095.521,3120.6661,3082.0192,3115.3542
2022-02-08 11:00:00,3115.3526,3125.5034,3094.7712,3107.9307
2022-02-08 12:00:00,3107.8179,3108.8145,3051.9993,3065.7593
2022-02-08 13:00:00,3065.7333,3093.4092,3060.7898,3092.6716
2022-02-08 14:00:00,3092.6708,3102.524,3072.9847,3074.3907
2022-02-08 15:00:00,3074.5605,3082.8368,3034.0822,3079.8557
2022-02-08 16:00:00,3079.8479,3085.6251,3042.585,3045.8129
2022-02-08 17:00:00,3045.9328,3063.09,3028.4294,3053.9828
2022-02-08 18:00:00,3054.0621,3073.25,3051.9571,3061.4398
2022-02-08 19:00:00,3061.3937,3064.9937,3034.7539,3053.679
2022-02-08 20:00:00,3053.2014,3119.7963,3048.9441,3116.9571
2022-02-08 21:00:00,3117.5043,3128.931,3105.6562,3117.4386
2022-02-08 22:00:00,3117.5211,3125.05,3099.4672,3115.4374
2022-02-08 23:00:00,3115.4401,3138.9719,3114.1515,3116.8611
2022-02-09 00:00:00,3117.2583,3131.9188,3106.9426,3129.746
2022-02-09 01:00:00,3129.9762,3132.1579,3100.963,3102.16
2022-02-09 02:00:00,3102.1795,3108.8287,3064.5506,3076.1895
2022-02-09 03:00:00,3076.1258,3085.8702,3068.7903,3078.3136
2022-02-09 04:00:00,3078.3196,3096.0831,3076.724,3083.3625
2022-02-09 05:00:00,3083.1974,3107.048,3057.4176,3091.3741
2022-02-09 06:00:00,3091.3317,3108.4981,3086.889,3101.9581
2022-02-09 07:00:00,3101.9582,3108.0155,3081.4453,3106.586
2022-02-09 08:00:00,3106.8412,3115.185,3071.2466,3096.3568
2022-02-09 09:00:00,3096.2658,3117.9705,3094.3315,3100.0452
2022-02-09 10:00:00,3098.3872,3143.4964,3098.372,3133.5146
2022-02-09 11:00:00,3133.5291,3158.3597,3121.7506,3158.3575
2022-02-09 12:00:00,3158.3595,3195.0278,3142.1512,3183.2048
2022-02-09 13:00:00,3183.1862,3209.3776,3177.4048,3186.4507
2022-02-09 14:00:00,3185.982,3216.8276,3165.1216,3194.9287
2022-02-09 15:00:00,3194.6457,3202.7111,3168.6902,3178.299
2022-02-09 16:00:00,3179.4526,3215.03,3167.7797,3208.2105
2022-02-09 17:00:00,3208.9108,3219.797,3195.7457,3200.3594
2022-02-09 18:00:00,3200.6984,3212.7501,3186.3823,3211.5756
2022-02-09 19:00:00,3211.5748,3260.4964,3209.686,3249.3979
2022-02-09 20:00:00,3249.1018,3270.9169,3243.6548,3259.3865
2022-02-09 21:00:00,3259.4868,3260.7075,3237.3206,3242.407
2022-02-09 22:00:00,3242.45,3256.8554,3233.755,3254.7321
2022-02-09 23:00:00,3253.2271,3253.7428,3233.9629,3246.0924
2022-02-10 00:00:00,3246.1458,3250.5063,3215.9747,3223.2927
2022-02-10 01:00:00,3223.2429,3230.9115,3211.5104,3226.6292
2022-02-10 02:00:00,3226.5915,3231.3094,3188.5834,3188.8346
2022-02-10 03:00:00,3188.8582,3191.5316,3172.5002,3182.85
2022-02-10 04:00:00,3182.6266,3194.1742,3161.1628,3173.6871
2022-02-10 05:00:00,3173.6238,3178.767,3159.2864,3176.2843
2022-02-10 06:00:00,3176.2424,3191.3557,3170.4935,3181.9478
2022-02-10 07:00:00,3181.9639,3196.2226,3180.4268,3192.6705
2022-02-10 08:00:00,3192.6636,3209.0113,3188.6189,3200.3517
2022-02-10 09:00:00,3200.3865,3217.1645,3186.5627,3217.0445
2022-02-10 10:00:00,3217.7484,3266.0631,3214.275,3246.7993
2022-02-10 11:00:00,3247.3344,3284.2935,3238.7307,3249.1537
2022-02-10 12:00:00,3249.0907,3261.5298,3234.6065,3248.6236
2022-02-10 13:00:00,3248.7382,3265.7517,3127.9937,3129.3211
2022-02-10 14:00:00,3128.8521,3157.5781,3089.5123,3157.3907
2022-02-10 15:00:00,3157.004,3266.7779,3155.9014,3211.4246
2022-02-10 16:00:00,3210.7948,3228.872,3187.8157,3228.6435
2022-02-10 17:00:00,3228.6483,3245.8612,3198.4693,3214.9942
2022-02-10 18:00:00,3214.8969,3219.1478,3163.9138,3182.9291
2022-02-10 19:00:00,3183.2523,3189.8845,3118.0701,3120.5255
2022-02-10 20:00:00,3120.4637,3142.1595,3088.2521,3114.0236
2022-02-10 21:00:00,3113.2262,3133.4319,3094.6379,3113.9298
2022-02-10 22:00:00,3113.9128,3131.1114,3104.3078,3115.1464
2022-02-10 23:00:00,3115.3096,3121.573,3059.2936,3074.9527
2022-02-11 00:00:00,3074.9775,3075.9139,3003.7906,3040.3556
2022-02-11 01:00:00,3040.4451,3096.6161,3033.9479,3065.5686
2022-02-11 02:00:00,3065.4832,3066.991,3038.52,3060.2493
2022-02-11 03:00:00,3060.406,3087.5124,3055.7635,3081.3454
2022-02-11 04:00:00,3081.3626,3087.154,3059.7434,3067.3101
2022-02-11 05:00:00,3069.7987,3071.8313,3044.2508,3057.9453
2022-02-11 06:00:00,3057.7434,3081.565,3044.7158,3077.5603
2022-02-11 07:00:00,3077.555,3107.6628,3074.2258,3101.0406
2022-02-11 08:00:00,3100.6114,3114.007,3073.5442,3073.5442
2022-02-11 09:00:00,3073.144,3111.8828,3065.1245,3105.3575
2022-02-11 10:00:00,3105.3574,3117.5332,3079.0616,3109.1894
2022-02-11 11:00:00,3109.1979,3111.8354,3085.797,3088.581
2022-02-11 12:00:00,3088.608,3123.2578,3080.8485,3105.2573
2022-02-11 13:00:00,3105.1587,3128.75,3098.0929,3126.7102
2022-02-11 14:00:00,3126.6946,3139.1048,3089.7318,3092.1043
2022-02-11 15:00:00,3092.0504,3119.9891,3089.4647,3102.35
2022-02-11 16:00:00,3102.4023,3114.1701,3077.5041,3093.4609
2022-02-11 17:00:00,3093.5504,3108.6593,3071.4768,3076.4978
2022-02-11 18:00:00,3076.4886,3086.1706,3007.3599,3008.4365
2022-02-11 19:00:00,3008.4996,3026.1558,2969.5885,2988.1396
2022-02-11 20:00:00,2988.4412,3001.1022,2908.5204,2917.0163
2022-02-11 21:00:00,2917.1342,2942.3375,2913.7682,2927.9845
2022-02-11 22:00:00,2927.9045,2934.9171,2881.9588,2894.8324
2022-02-11 23:00:00,2894.5038,2933.9067,2881.9987,2928.8007
2022-02-12 00:00:00,2928.6136,2936.2458,2912.3493,2931.3091
2022-02-12 01:00:00,2931.4249,2956.4339,2923.5979,2953.8881
2022-02-12 02:00:00,2952.9899,2960.962,2946.8827,2958.2916
2022-02-12 03:00:00,2958.2774,2958.2774,2923.6599,2935.414
2022-02-12 04:00:00,2935.5036,2949.7522,2930.0267,2936.9768
2022-02-12 05:00:00,2937.1762,2944.6475,2920.492,2927.3451
2022-02-12 06:00:00,2927.342,2928.462,2885.6458,2912.2466
2022-02-12 07:00:00,2912.2471,2926.7439,2900.26,2923.2834
2022-02-12 08:00:00,2923.3148,2943.5685,2920.2674,2936.2887
2022-02-12 09:00:00,2936.3154,2940.3114,2926.6197,2938.6025
2022-02-12 10:00:00,2938.5811,2939.6733,2893.0606,2909.9988
2022-02-12 11:00:00,2910.1099,2934.3257,2878.7492,2932.5931
2022-02-12 12:00:00,2932.4005,2939.365,2906.6725,2914.0542
2022-02-12 13:00:00,2912.7189,2920.6253,2894.11,2896.5297
2022-02-12 14:00:00,2896.839,2912.3563,2859.4461,2897.7446
2022-02-12 15:00:00,2897.6623,2900.25,2859.6945,2879.9032
2022-02-12 16:00:00,2879.4584,2944.0028,2866.0038,2933.6135
2022-02-12 17:00:00,2933.5712,2945.8953,2924.151,2942.1697
2022-02-12 18:00:00,2942.2726,2979.155,2941.6853,2974.1349
2022-02-12 19:00:00,2974.1264,2977.9597,2949.1341,2952.3472
2022-02-12 20:00:00,2952.3691,2986.4103,2949.1576,2967.9294
2022-02-12 21:00:00,2967.9268,2970.26,2868.8975,2880.0228
2022-02-12 22:00:00,2880.0335,2920.1116,2876.1806,2916.8667
2022-02-12 23:00:00,2916.6548,2923.6965,2898.3837,2916.92
2022-02-13 00:00:00,2916.92,2946.987,2898.7855,2934.2485
2022-02-13 01:00:00,2933.9504,2942.7376,2917.4861,2917.9636
2022-02-13 02:00:00,2917.7305,2929.1301,2909.166,2926.5092
2022-02-13 03:00:00,2926.196,2930.8484,2914.694,2917.4296
2022-02-13 04:00:00,2917.5294,2929.5164,2906.1349,2917.3399
2022-02-13 05:00:00,2916.9643,2920.4732,2901.1837,2916.1318
2022-02-13 06:00:00,2916.1665,2928.5303,2905.7925,2925.3122
2022-02-13 07:00:00,2925.5362,2925.935,2913.7052,2924.5366
2022-02-13 08:00:00,2924.4907,2931.1848,2912.6047,2929.3808
2022-02-13 09:00:00,2929.4658,2930.5523,2916.722,2917.9354
2022-02-13 10:00:00,2917.9578,2936.7203,2909.7978,2933.9499
2022-02-13 11:00:00,2933.9645,2945.4745,2928.2672,2932.472
2022-02-13 12:00:00,2932.4657,2949.7504,2926.4211,2936.7408
2022-02-13 13:00:00,2936.5246,2950.125,2930.3469,2943.0359
2022-02-13 14:00:00,2943.0933,2953.8536,2911.8833,2932.9224
2022-02-13 15:00:00,2933.4873,2942.5254,2919.7684,2922.5015
2022-02-13 16:00:00,2922.5147,2922.5147,2877.9081,2889.9992
2022-02-13 17:00:00,2890.1499,2895.4082,2868.631,2889.9934
2022-02-13 18:00:00,2889.9912,2903.6469,2838.7704,2848.3872
2022-02-13 19:00:00,2848.3752,2868.4455,2838.6399,2857.0665
2022-02-13 20:00:00,2857.3379,2898.6011,2849.7227,2891.2038
2022-02-13 21:00:00,2891.1472,2908.171,2875.1793,2875.4847
2022-02-13 22:00:00,2874.8188,2910.2183,2874.5617,2903.3068
2022-02-13 23:00:00,2903.3821,2906.9214,2867.1075,2871.6782
2022-02-14 00:00:00,2871.7735,2894.4862,2857.9434,2870.9829
2022-02-14 01:00:00,2871.0028,2877.2624,2833.9053,2841.3611
2022-02-14 02:00:00,2841.3432,2863.495,2837.3528,2845.8923
2022-02-14 03:00:00,2845.9,2870.8695,2836.4576,2867.2342
2022-02-14 04:00:00,2867.2021,2869.4208,2860.0161,2868.0269
2022-02-14 05:00:00,2868.0289,2872.6208,2847.2257,2847.9669
2022-02-14 06:00:00,2848.1561,2875.9117,2844.8095,2873.8802
2022-02-14 07:00:00,2873.883,2884.6785,2865.7785,2882.6625
2022-02-14 08:00:00,2882.5115,2890.0873,2857.6692,2858.5238
2022-02-14 09:00:00,2858.5838,2867.086,2852.7293,2859.0681
2022-02-14 10:00:00,2858.7519,2877.1029,2847.9047,2873.05
2022-02-14 11:00:00,2872.9673,2879.3225,2866.869,2874.7129
2022-02-14 12:00:00,2874.6853,2930.9409,2858.0141,2929.8854
2022-02-14 13:00:00,2929.9837,2945.4641,2924.3076,2938.483
2022-02-14 14:00:00,2938.4542,2965.7834,2936.327,2939.8966
2022-02-14 15:00:00,2939.6429,2948.7499,2918.6808,2939.607
2022-02-14 16:00:00,2939.3171,2965.3113,2934.7379,2950.6278
2022-02-14 17:00:00,2951.0888,2963.8688,2938.7587,2945.1194
2022-02-14 18:00:00,2945.3452,2953.7149,2905.3435,2908.4779
2022-02-14 19:00:00,2908.1557,2911.9497,2858.7459,2882.0546
2022-02-14 20:00:00,2882.0612,2905.6704,2867.647,2897.5653
2022-02-14 21:00:00,2897.5745,2922.5342,2889.8994,2914.9082
2022-02-14 22:00:00,2914.8981,2945.1808,2914.305,2942.0339
2022-02-14 23:00:00,2942.0102,2949.7257,2930.4019,2932.5828
2022-02-15 00:00:00,2932.5712,2940.6449,2913.3931,2920.938
2022-02-15 01:00:00,2920.9633,3021.8894,2915.2025,3020.8193
2022-02-15 02:00:00,3020.757,3037.705,3016.8815,3030.7642
2022-02-15 03:00:00,3030.7677,3033.4266,3023.5049,3025.8524
2022-02-15 04:00:00,3025.8524,3035.859,3012.1719,3015.965
2022-02-15 05:00:00,3015.6417,3019.6084,3008.6092,3015.2303
2022-02-15 06:00:00,3015.2366,3037.9121,3014.4904,3031.7424
2022-02-15 07:00:00,3031.743,3059.3524,3027.7778,3050.9743
2022-02-15 08:00:00,3050.9737,3088.6801,3042.6427,3080.9022
2022-02-15 09:00:00,3080.0998,3099.6483,3072.968,3099.3261
2022-02-15 10:00:00,3099.641,3117.2802,3087.0856,3108.2463
2022-02-15 11:00:00,3108.4135,3114.7832,3091.7175,3098.7775
2022-02-15 12:00:00,3098.6834,3114.0428,3090.0633,3108.5988
2022-02-15 13:00:00,3109.0391,3121.9438,3096.5783,3111.0238
2022-02-15 14:00:00,3110.9961,3147.0824,3110.6381,3121.5077
2022-02-15 15:00:00,3120.8697,3131.4943,3105.7307,3124.442
2022-02-15 16:00:00,3123.1743,3141.4564,3107.3299,3114.914
2022-02-15 17:00:00,3114.9907,3123.4211,3089.39,3097.15
2022-02-15 18:00:00,3097.4142,3123.0059,3094.2641,3119.5507
2022-02-15 19:00:00,3119.5186,3123.7422,3104.7592,3110.4425
2022-02-15 20:00:00,3110.2353,3119.5048,3106.1241,3115.0807
2022-02-15 21:00:00,3115.1122,3117.3482,3093.9176,3099.2608
2022-02-15 22:00:00,3099.2333,3149.1268,3097.8618,3125.429
2022-02-15 23:00:00,3125.2196,3197.3132,3124.3442,3185.4869
2022-02-16 00:00:00,3184.4984,3186.8148,3155.799,3162.1425
2022-02-16 01:00:00,3162.2125,3162.8969,3135.2518,3142.0656
2022-02-16 02:00:00,3141.96,3158.4991,3137.2472,3156.5496
2022-02-16 03:00:00,3156.3227,3176.861,3140.4446,3144.797
2022-02-16 04:00:00,3144.7999,3144.8054,3107.0861,3124.6488
2022-02-16 05:00:00,3124.8218,3137.725,3122.263,3131.2836
2022-02-16 06:00:00,3131.1295,3149.08,3127.6027,3136.929
2022-02-16 07:00:00,3136.9099,3154.2466,3128.4583,3153.8327
2022-02-16 08:00:00,3153.9249,3164.0628,3139.5095,3140.3971
2022-02-16 09:00:00,3140.3977,3154.7052,3129.1636,3129.2647
2022-02-16 10:00:00,3129.1859,3137.2341,3114.8748,3131.904
2022-02-16 11:00:00,3131.9601,3142.7299,3129.783,3137.1865
2022-02-16 12:00:00,3137.1958,3145.0909,3112.7952,3118.6988
2022-02-16 13:00:00,3118.8435,3124.0131,3065.1498,3070.8375
2022-02-16 14:00:00,3070.3235,3082.4763,3054.5905,3062.5025
2022-02-16 15:00:00,3062.53,3077.8453,3059.3401,3066.0616
2022-02-16 16:00:00,3066.0719,3088.9396,3046.4861,3085.2755
2022-02-16 17:00:00,3085.4173,3086.8585,3069.757,3072.8711
2022-02-16 18:00:00,3072.9738,3099.6141,3067.7326,3092.4787
2022-02-16 19:00:00,3092.4396,3188.0403,3085.2452,3169.4591
2022-02-16 20:00:00,3168.369,3180.0377,3149.1712,3151.9432
2022-02-16 21:00:00,3151.9284,3161.2222,3127.9444,3137.55
2022-02-16 22:00:00,3137.554,3153.1322,3126.9614,3137.3224
2022-02-16 23:00:00,3137.3224,3158.009,3119.3626,3121.4493
2022-02-17 00:00:00,3121.45,3155.7511,3121.3888,3151.8219
2022-02-17 01:00:00,3151.7293,3161.7518,3137.435,3143.72
2022-02-17 02:00:00,3143.8713,3153.1783,3120.9804,3133.821
2022-02-17 03:00:00,3133.7329,3134.1897,3085.0705,3086.8612
2022-02-17 04:00:00,3086.8205,3087.0425,3053.9358,3066.4828
2022-02-17 05:00:00,3066.5853,3076.3995,3055.1809,3069.6648
2022-02-17 06:00:00,3069.6897,3106.0032,3065.469,3101.33
2022-02-17 07:00:00,3101.4415,3113.0398,3081.4666,3111.65
2022-02-17 08:00:00,3111.4338,3136.0171,3036.9067,3067.2563
2022-02-17 09:00:00,3067.253,3073.2241,3036.9986,3062.0443
2022-02-17 10:00:00,3061.9408,3078.3432,3041.8078,3051.5344
2022-02-17 11:00:00,3051.4412,3069.0896,3045.0761,3066.8333
2022-02-17 12:00:00,3067.3961,3087.9099,3058.6952,3066.7339
2022-02-17 13:00:00,3066.6363,3073.9705,2988.6136,2997.6682
2022-02-17 14:00:00,2997.8391,3016.1143,2963.5907,2971.3804
2022-02-17 15:00:00,2971.5691,2996.0974,2968.6484,2990.5064
2022-02-17 16:00:00,2990.537,3006.7667,2969.3612,2978.2455
2022-02-17 17:00:00,2978.4304,2985.097,2940.4993,2948.6352
2022-02-17 18:00:00,2948.7135,2956.7951,2885.3428,2921.0904
2022-02-17 19:00:00,2920.6496,2923.6149,2894.0156,2912.5826
2022-02-17 20:00:00,2912.4999,2916.2533,2884.0925,2901.3629
2022-02-17 21:00:00,2901.1459,2908.4376,2854.7563,2894.3916
2022-02-17 22:00:00,2894.5325,2904.0375,2873.6669,2899.008
2022-02-17 23:00:00,2898.8599,2901.3925,2874.7561,2896.7949
2022-02-18 00:00:00,2895.8112,2897.5326,2863.6083,2891.8049
2022-02-18 01:00:00,2892.1102,2919.5821,2870.6121,2909.9233
2022-02-18 02:00:00,2909.8707,2920.2297,2897.1809,2906.6924
2022-02-18 03:00:00,2906.6958,2914.7453,2897.5537,2908.1434
2022-02-18 04:00:00,2908.1679,2912.7107,2878.2569,2879.9322
2022-02-18 05:00:00,2879.9121,2902.5102,2878.1419,2901.2183
2022-02-18 06:00:00,2901.2167,2914.3593,2895.8968,2906.3116
2022-02-18 07:00:00,2906.3981,2917.9641,2897.3322,2904.9766
2022-02-18 08:00:00,2905.4067,2944.9751,2904.7707,2941.1309
2022-02-18 09:00:00,2941.0532,2942.9499,2926.8015,2931.4933
2022-02-18 10:00:00,2931.4905,2931.6776,2909.0431,2919.3291
2022-02-18 11:00:00,2919.3503,2920.3569,2874.1661,2879.4879
2022-02-18 12:00:00,2879.6946,2907.9171,2871.3455,2902.5745
2022-02-18 13:00:00,2902.5798,2906.6426,2877.9867,2899.4
2022-02-18 14:00:00,2899.4,2908.1851,2801.8633,2849.5367
2022-02-18 15:00:00,2850.2912,2866.35,2789.9295,2799.7359
2022-02-18 16:00:00,2799.7168,2825.7907,2769.0758,2787.4677
2022-02-18 17:00:00,2787.2195,2812.7212,2774.438,2786.6186
2022-02-18 18:00:00,2786.5549,2798.5841,2753.7508,2797.3063
2022-02-18 19:00:00,2797.6499,2812.7916,2782.7913,2796.9999
2022-02-18 20:00:00,2797.065,2807.8838,2773.1146,2781.5528
2022-02-18 21:00:00,2781.9498,2806.8723,2781.945,2783.1838
2022-02-18 22:00:00,2783.1567,2792.1071,2755.0633,2775.1499
2022-02-18 23:00:00,2775.0945,2791.7207,2769.53,2780.7926
2022-02-19 00:00:00,2780.7873,2812.483,2768.0742,2811.8427
2022-02-19 01:00:00,2811.8422,2831.2169,2809.2742,2821.6527
2022-02-19 02:00:00,2821.68,2824.815,2810.9639,2818.3849
2022-02-19 03:00:00,2818.38,2828.1366,2803.8727,2806.5849
2022-02-19 04:00:00,2806.6064,2820.8382,2797.0607,2816.4141
2022-02-19 05:00:00,2816.5216,2822.2116,2801.9229,2810.0478
2022-02-19 06:00:00,2810.1474,2826.3754,2804.7709,2820.8735
2022-02-19 07:00:00,2820.7307,2826.25,2807.8562,2813.1667
2022-02-19 08:00:00,2813.17,2820.6499,2781.6003,2785.4936
2022-02-19 09:00:00,2785.3998,2793.219,2775.9644,2782.1304
2022-02-19 10:00:00,2782.1477,2789.6624,2762.8434,2780.1863
2022-02-19 11:00:00,2780.1926,2784.4264,2710.7244,2721.39829999
2022-02-19 12:00:00,2721.4372,2733.6065,2702.24179999,2709.9904
2022-02-19 13:00:00,2710.5924,2749.015,2697.6603,2744.147
2022-02-19 14:00:00,2743.8419,2745.1878,2722.8727,2731.75
2022-02-19 15:00:00,2731.75,2752.3809,2720.68289999,2748.5969
2022-02-19 16:00:00,2748.5598,2795.8757,2741.1597,2747.7504
2022-02-19 17:00:00,2747.7519,2765.1581,2743.2088,2764.28
2022-02-19 18:00:00,2764.28,2765.0853,2746.7779,2750.6778
2022-02-19 19:00:00,2750.7366,2753.1339,2740.5456,2742.70719999
